ts_local,weekday,hour,is_weekend,activity_level,lambda_ci,checkins,checkouts,treadmill_sessions,strength_sessions,other_sessions,avg_session_min
2025-10-06 15:30:00,0,15.5,0,0.4,0.3421738626480393,6,6,1,3,2,60
2025-10-06 15:45:00,0,15.75,0,0.4,0.3590396562763772,2,2,0,1,1,59
2025-10-06 16:00:00,0,16.0,0,0.4,0.3776546315857858,4,1,1,2,1,63
2025-10-06 16:15:00,0,16.25,0,0.4,0.44602441713970764,3,3,1,2,0,58
2025-10-06 16:30:00,0,16.5,0,0.4,0.34027963190781274,2,3,0,1,1,68
2025-10-06 16:45:00,0,16.75,0,0.4,0.40122003314978927,4,1,1,2,1,60
2025-10-06 17:00:00,0,17.0,0,1.1,1.1299552669916775,5,1,1,3,1,68
2025-10-06 17:15:00,0,17.25,0,1.1,1.1280254550720368,8,5,2,5,1,70
2025-10-06 17:30:00,0,17.5,0,1.1,0.8745974164788872,9,0,2,5,2,62
2025-10-06 17:45:00,0,17.75,0,1.1,1.238460314161332,11,1,2,7,2,61
2025-10-06 18:00:00,0,18.0,0,1.1,1.0213017373677182,11,3,2,7,2,61
2025-10-06 18:15:00,0,18.25,0,1.1,1.131751884658392,10,9,2,6,2,60
2025-10-06 18:30:00,0,18.5,0,1.1,1.0879400758323665,3,8,1,2,0,63
2025-10-06 18:45:00,0,18.75,0,1.1,1.2234722375552711,12,4,2,7,3,65
2025-10-06 19:00:00,0,19.0,0,0.9,0.9045524134634335,12,7,2,7,3,58
2025-10-06 19:15:00,0,19.25,0,0.9,0.8967128582007404,12,8,2,7,3,62
2025-10-06 19:30:00,0,19.5,0,0.9,0.8186622497547419,2,7,0,1,1,66
2025-10-06 19:45:00,0,19.75,0,0.9,0.9676159123484643,5,8,1,3,1,65
2025-10-06 20:00:00,0,20.0,0,0.9,0.888528991408495,8,6,2,5,1,52
2025-10-06 20:15:00,0,20.25,0,0.9,0.8034944659427441,8,9,2,5,1,68
2025-10-06 20:30:00,0,20.5,0,0.9,0.8510911697762511,7,1,2,4,1,71
2025-10-06 20:45:00,0,20.75,0,0.9,0.8799618104661259,9,4,2,5,2,62
2025-10-06 21:00:00,0,21.0,0,0.5,0.49358223458879047,3,7,1,2,0,56
2025-10-06 21:15:00,0,21.25,0,0.5,0.5265544617220816,3,6,1,2,0,61
2025-10-06 21:30:00,0,21.5,0,0.5,0.473992745000996,2,6,0,1,1,61
2025-10-06 21:45:00,0,21.75,0,0.5,0.5373019976482788,2,10,0,1,1,71
2025-10-06 22:00:00,0,22.0,0,0.5,0.4682132699279985,1,2,0,1,0,60
2025-10-07 06:30:00,1,6.5,0,0.3,0.2862966695960168,0,0,0,0,0,63
2025-10-07 06:45:00,1,6.75,0,0.3,0.2750140029455366,3,2,1,1,1,73
2025-10-07 07:00:00,1,7.0,0,1.0,1.076561668668454,15,0,6,6,3,66
2025-10-07 07:15:00,1,7.25,0,1.0,0.974648874985446,5,0,2,2,1,66
2025-10-07 07:30:00,1,7.5,0,1.0,1.1324294707484686,13,0,5,5,3,64
2025-10-07 07:45:00,1,7.75,0,1.0,1.1515848391141845,6,0,2,2,2,70
2025-10-07 08:00:00,1,8.0,0,1.0,1.0846115698930958,6,13,2,2,2,67
2025-10-07 08:15:00,1,8.25,0,1.0,0.9064760963180397,6,4,2,3,1,74
2025-10-07 08:30:00,1,8.5,0,1.0,1.0409976450870049,12,11,5,5,2,75
2025-10-07 08:45:00,1,8.75,0,1.0,1.0941738648523254,8,5,3,3,2,67
2025-10-07 09:00:00,1,9.0,0,0.7,0.7311886395546159,6,4,2,3,1,65
2025-10-07 09:15:00,1,9.25,0,0.7,0.7399354095929029,4,6,1,2,1,66
2025-10-07 09:30:00,1,9.5,0,0.7,0.5757038243513775,6,7,2,3,1,62
2025-10-07 09:45:00,1,9.75,0,0.7,0.7279664741643136,3,5,1,1,1,66
2025-10-07 10:00:00,1,10.0,0,0.7,0.7302945827476984,8,3,3,4,1,58
2025-10-07 10:15:00,1,10.25,0,0.7,0.6235076649900144,5,6,2,2,1,61
2025-10-07 10:30:00,1,10.5,0,0.7,0.7439527178164438,2,4,1,1,0,69
2025-10-07 10:45:00,1,10.75,0,0.7,0.633680652082491,9,3,3,4,2,68
2025-10-07 11:00:00,1,11.0,0,0.4,0.3569840804021279,2,4,1,1,0,64
2025-10-07 11:15:00,1,11.25,0,0.4,0.34622637584555055,3,5,1,1,1,67
2025-10-07 11:30:00,1,11.5,0,0.4,0.4378859760641368,1,3,0,0,1,73
2025-10-07 11:45:00,1,11.75,0,0.4,0.45818543814443347,0,3,0,0,0,63
2025-10-07 12:00:00,1,12.0,0,0.4,0.4138147109856671,0,1,0,0,0,58
2025-10-07 12:15:00,1,12.25,0,0.4,0.43031414426039793,1,2,0,1,0,68
2025-10-07 12:30:00,1,12.5,0,0.4,0.3926066006707083,3,0,1,2,0,68
2025-10-07 12:45:00,1,12.75,0,0.4,0.4031579592249772,5,3,1,3,1,69
2025-10-07 13:00:00,1,13.0,0,0.4,0.3475997634357209,6,0,2,3,1,59
2025-10-07 13:15:00,1,13.25,0,0.4,0.3669693844644587,1,0,0,1,0,57
2025-10-07 13:30:00,1,13.5,0,0.4,0.39491526734295707,4,0,1,2,1,66
2025-10-07 13:45:00,1,13.75,0,0.4,0.40490276024700683,2,6,1,1,0,66
2025-10-07 14:00:00,1,14.0,0,0.4,0.391618728090704,2,2,0,1,1,63
2025-10-07 14:15:00,1,14.25,0,0.4,0.41410271548998934,4,0,1,2,1,72
2025-10-07 14:30:00,1,14.5,0,0.4,0.39845623736047076,0,4,0,0,0,65
2025-10-07 14:45:00,1,14.75,0,0.4,0.3044679653637416,3,1,1,2,0,71
2025-10-07 15:00:00,1,15.0,0,0.4,0.4192743140361046,2,3,0,1,1,69
2025-10-07 15:15:00,1,15.25,0,0.4,0.38657742541698575,3,4,1,2,0,60
2025-10-07 15:30:00,1,15.5,0,0.4,0.4052408581738961,6,0,1,3,2,61
2025-10-07 15:45:00,1,15.75,0,0.4,0.3757753655642939,2,0,0,1,1,59
2025-10-07 16:00:00,1,16.0,0,0.4,0.3699452884138035,5,0,1,3,1,67
2025-10-07 16:15:00,1,16.25,0,0.4,0.38981722022465526,2,0,0,1,1,65
2025-10-07 16:30:00,1,16.5,0,0.4,0.47363976270692043,1,4,0,1,0,72
2025-10-07 16:45:00,1,16.75,0,0.4,0.40061870416843315,4,0,1,2,1,68
2025-10-07 17:00:00,1,17.0,0,1.1,1.2664277328380389,8,3,2,5,1,59
2025-10-07 17:15:00,1,17.25,0,1.1,1.2430555985305558,12,2,2,7,3,63
2025-10-07 17:30:00,1,17.5,0,1.1,0.9329867354797375,2,4,0,1,1,54
2025-10-07 17:45:00,1,17.75,0,1.1,0.9743611328475853,14,4,3,8,3,66
2025-10-07 18:00:00,1,18.0,0,1.1,1.108676895542233,1,6,0,1,0,79
2025-10-07 18:15:00,1,18.25,0,1.1,0.9276374191617788,6,5,1,4,1,66
2025-10-07 18:30:00,1,18.5,0,1.1,0.9535979602692595,4,1,1,2,1,66
2025-10-07 18:45:00,1,18.75,0,1.1,1.1313929529558602,11,12,2,7,2,65
2025-10-07 19:00:00,1,19.0,0,0.9,0.8599333647027662,7,1,1,4,2,67
2025-10-07 19:15:00,1,19.25,0,0.9,0.916796431273866,9,2,2,5,2,64
2025-10-07 19:30:00,1,19.5,0,0.9,0.9635839465739805,5,2,1,3,1,68
2025-10-07 19:45:00,1,19.75,0,0.9,0.878518391302062,5,8,1,3,1,61
2025-10-07 20:00:00,1,20.0,0,0.9,1.0684330823399373,8,4,2,5,1,61
2025-10-07 20:15:00,1,20.25,0,0.9,0.9474444287601397,10,5,2,6,2,59
2025-10-07 20:30:00,1,20.5,0,0.9,0.8595510226843506,8,0,2,5,1,65
2025-10-07 20:45:00,1,20.75,0,0.9,0.936769512599191,6,2,1,3,2,59
2025-10-07 21:00:00,1,21.0,0,0.5,0.5928493017943894,5,6,1,3,1,72
2025-10-07 21:15:00,1,21.25,0,0.5,0.47067963901140003,0,9,0,0,0,63
2025-10-07 21:30:00,1,21.5,0,0.5,0.509814060257366,3,6,1,2,0,55
2025-10-07 21:45:00,1,21.75,0,0.5,0.5435753455237722,4,6,1,2,1,59
2025-10-07 22:00:00,1,22.0,0,0.5,0.5660683307282398,2,3,0,1,1,66
2025-10-08 06:30:00,2,6.5,0,0.3,0.3790696814273548,1,0,0,0,1,68
2025-10-08 06:45:00,2,6.75,0,0.3,0.28792807043328766,3,1,1,1,1,67
2025-10-08 07:00:00,2,7.0,0,1.0,0.8892044743374736,8,4,3,3,2,61
2025-10-08 07:15:00,2,7.25,0,1.0,0.9123872538434751,9,1,4,4,1,62
2025-10-08 07:30:00,2,7.5,0,1.0,1.0630811582778468,8,0,3,3,2,62
2025-10-08 07:45:00,2,7.75,0,1.0,0.996412640383769,11,0,4,5,2,68
2025-10-08 08:00:00,2,8.0,0,1.0,1.0492148603982097,10,4,4,4,2,66
2025-10-08 08:15:00,2,8.25,0,1.0,1.0290917278565679,14,6,5,6,3,63
2025-10-08 08:30:00,2,8.5,0,1.0,0.8658622942412351,9,4,3,4,2,62
2025-10-08 08:45:00,2,8.75,0,1.0,1.1304522968882573,6,6,2,3,1,62
2025-10-08 09:00:00,2,9.0,0,0.7,0.6831319239460371,3,10,1,1,1,65
2025-10-08 09:15:00,2,9.25,0,0.7,0.7820227138508091,5,11,2,2,1,72
2025-10-08 09:30:00,2,9.5,0,0.7,0.6516224408637921,7,11,3,3,1,66
2025-10-08 09:45:00,2,9.75,0,0.7,0.7341312639434182,8,1,3,4,1,63
2025-10-08 10:00:00,2,10.0,0,0.7,0.7344011625119735,5,3,2,2,1,63
2025-10-08 10:15:00,2,10.25,0,0.7,0.7280547043539612,10,3,3,5,2,74
2025-10-08 10:30:00,2,10.5,0,0.7,0.6767495164802496,6,5,2,3,1,69
2025-10-08 10:45:00,2,10.75,0,0.7,0.7368906232042581,4,9,1,2,1,70
2025-10-08 11:00:00,2,11.0,0,0.4,0.39582653735912715,5,0,2,2,1,69
2025-10-08 11:15:00,2,11.25,0,0.4,0.3704119659639828,1,6,0,0,1,65
2025-10-08 11:30:00,2,11.5,0,0.4,0.41245412526924685,0,3,0,0,0,71
2025-10-08 11:45:00,2,11.75,0,0.4,0.40780085242612674,1,2,0,0,1,58
2025-10-08 12:00:00,2,12.0,0,0.4,0.41445460833980524,2,0,1,1,0,73
2025-10-08 12:15:00,2,12.25,0,0.4,0.394368582103253,3,3,1,2,0,69
2025-10-08 12:30:00,2,12.5,0,0.4,0.3370569185136371,1,3,0,1,0,67
2025-10-08 12:45:00,2,12.75,0,0.4,0.35242444333407114,1,2,0,1,0,61
2025-10-08 13:00:00,2,13.0,0,0.4,0.41705434127516877,3,0,1,2,0,70
2025-10-08 13:15:00,2,13.25,0,0.4,0.39500087775967896,5,3,1,3,1,71
2025-10-08 13:30:00,2,13.5,0,0.4,0.5141271965622143,4,2,1,2,1,61
2025-10-08 13:45:00,2,13.75,0,0.4,0.377658365938774,0,1,0,0,0,62
2025-10-08 14:00:00,2,14.0,0,0.4,0.37256181806355515,2,2,0,1,1,60
2025-10-08 14:15:00,2,14.25,0,0.4,0.4767170173046797,4,6,1,2,1,68
2025-10-08 14:30:00,2,14.5,0,0.4,0.45968034118487355,6,1,1,3,2,65
2025-10-08 14:45:00,2,14.75,0,0.4,0.4273580350100521,5,0,1,3,1,76
2025-10-08 15:00:00,2,15.0,0,0.4,0.3389626556994916,2,3,0,1,1,57
2025-10-08 15:15:00,2,15.25,0,0.4,0.34419400719992427,3,3,1,2,0,61
2025-10-08 15:30:00,2,15.5,0,0.4,0.4250659724114195,0,5,0,0,0,65
2025-10-08 15:45:00,2,15.75,0,0.4,0.3757737196162815,3,5,1,2,0,68
2025-10-08 16:00:00,2,16.0,0,0.4,0.45113010002735615,8,2,2,5,1,68
2025-10-08 16:15:00,2,16.25,0,0.4,0.42872701381794287,1,1,0,1,0,65
2025-10-08 16:30:00,2,16.5,0,0.4,0.4657063174777276,1,0,0,1,0,67
2025-10-08 16:45:00,2,16.75,0,0.4,0.42088814628762083,4,2,1,2,1,66
2025-10-08 17:00:00,2,17.0,0,1.1,1.0792222773241789,12,9,2,7,3,70
2025-10-08 17:15:00,2,17.25,0,1.1,1.0224991381300508,5,1,1,3,1,62
2025-10-08 17:30:00,2,17.5,0,1.1,0.9116892306032608,10,2,2,6,2,63
2025-10-08 17:45:00,2,17.75,0,1.1,1.0133120620509626,8,3,2,5,1,68
2025-10-08 18:00:00,2,18.0,0,1.1,1.1912983901579723,10,12,2,6,2,73
2025-10-08 18:15:00,2,18.25,0,1.1,1.3040111946960156,12,3,2,7,3,62
2025-10-08 18:30:00,2,18.5,0,1.1,1.3476204719885894,8,8,2,5,1,66
2025-10-08 18:45:00,2,18.75,0,1.1,1.1678860900193482,5,4,1,3,1,63
2025-10-08 19:00:00,2,19.0,0,0.9,0.8658504128199316,8,5,2,5,1,68
2025-10-08 19:15:00,2,19.25,0,0.9,0.8552407702088691,9,8,2,5,2,57
2025-10-08 19:30:00,2,19.5,0,0.9,0.9082445771576492,8,8,2,5,1,63
2025-10-08 19:45:00,2,19.75,0,0.9,1.0741003027574123,6,5,1,4,1,62
2025-10-08 20:00:00,2,20.0,0,0.9,0.8903067272086456,10,1,2,6,2,63
2025-10-08 20:15:00,2,20.25,0,0.9,1.0368996800545816,9,8,2,5,2,52
2025-10-08 20:30:00,2,20.5,0,0.9,0.8642491545287451,5,3,1,3,1,75
2025-10-08 20:45:00,2,20.75,0,0.9,1.061254472004582,9,6,2,5,2,53
2025-10-08 21:00:00,2,21.0,0,0.5,0.45123824351284914,2,8,0,1,1,67
2025-10-08 21:15:00,2,21.25,0,0.5,0.49711830361864917,3,6,1,2,0,59
2025-10-08 21:30:00,2,21.5,0,0.5,0.5303670918864027,3,5,1,2,0,59
2025-10-08 21:45:00,2,21.75,0,0.5,0.45593585693843464,3,6,1,2,0,66
2025-10-08 22:00:00,2,22.0,0,0.5,0.48323827028889793,6,2,1,3,2,68
2025-10-09 06:30:00,3,6.5,0,0.3,0.3210746465926399,2,0,1,1,0,60
2025-10-09 06:45:00,3,6.75,0,0.3,0.2524722530799812,2,2,1,1,0,59
2025-10-09 07:00:00,3,7.0,0,1.0,1.227875458392436,15,4,6,6,3,59
2025-10-09 07:15:00,3,7.25,0,1.0,1.1812767122728403,9,2,4,4,1,66
2025-10-09 07:30:00,3,7.5,0,1.0,1.0679026305343156,10,3,4,4,2,60
2025-10-09 07:45:00,3,7.75,0,1.0,1.1888360178070871,11,0,4,5,2,71
2025-10-09 08:00:00,3,8.0,0,1.0,1.1043103556039295,6,8,2,2,2,59
2025-10-09 08:15:00,3,8.25,0,1.0,1.155482514856393,9,6,3,4,2,68
2025-10-09 08:30:00,3,8.5,0,1.0,1.1208365697665956,9,7,3,4,2,73
2025-10-09 08:45:00,3,8.75,0,1.0,0.8670703910362378,7,7,3,3,1,65
2025-10-09 09:00:00,3,9.0,0,0.7,0.6922246203019868,5,3,2,2,1,56
2025-10-09 09:15:00,3,9.25,0,0.7,0.6773000193977482,5,9,2,2,1,67
2025-10-09 09:30:00,3,9.5,0,0.7,0.7775072432455531,5,9,2,2,1,64
2025-10-09 09:45:00,3,9.75,0,0.7,0.7227785136046069,4,4,1,2,1,65
2025-10-09 10:00:00,3,10.0,0,0.7,0.772383666502112,5,3,2,2,1,73
2025-10-09 10:15:00,3,10.25,0,0.7,0.6851362447095704,9,3,3,4,2,65
2025-10-09 10:30:00,3,10.5,0,0.7,0.6761008228439028,7,8,2,3,2,68
2025-10-09 10:45:00,3,10.75,0,0.7,0.8022429575182835,5,3,2,2,1,62
2025-10-09 11:00:00,3,11.0,0,0.4,0.4304160572218237,0,7,0,0,0,64
2025-10-09 11:15:00,3,11.25,0,0.4,0.38857452205870824,2,8,1,1,0,71
2025-10-09 11:30:00,3,11.5,0,0.4,0.4265813711010494,2,5,1,1,0,66
2025-10-09 11:45:00,3,11.75,0,0.4,0.45116939137685164,4,2,1,2,1,66
2025-10-09 12:00:00,3,12.0,0,0.4,0.33096404004506524,1,2,0,0,1,70
2025-10-09 12:15:00,3,12.25,0,0.4,0.3874842714130918,3,0,1,2,0,73
2025-10-09 12:30:00,3,12.5,0,0.4,0.38532613384681674,2,1,1,1,0,59
2025-10-09 12:45:00,3,12.75,0,0.4,0.40291046512431516,3,4,1,2,0,63
2025-10-09 13:00:00,3,13.0,0,0.4,0.3622555204908451,4,0,1,2,1,72
2025-10-09 13:15:00,3,13.25,0,0.4,0.42198107355747105,7,1,2,4,1,75
2025-10-09 13:30:00,3,13.5,0,0.4,0.38370260043463206,2,1,1,1,0,64
2025-10-09 13:45:00,3,13.75,0,0.4,0.4325987117876287,4,1,1,2,1,66
2025-10-09 14:00:00,3,14.0,0,0.4,0.5267067518400531,3,4,1,2,0,67
2025-10-09 14:15:00,3,14.25,0,0.4,0.41905484642228236,2,5,0,1,1,66
2025-10-09 14:30:00,3,14.5,0,0.4,0.3759282324043284,5,0,1,3,1,66
2025-10-09 14:45:00,3,14.75,0,0.4,0.4306662772512678,6,2,1,3,2,72
2025-10-09 15:00:00,3,15.0,0,0.4,0.3967447212756349,1,1,0,1,0,56
2025-10-09 15:15:00,3,15.25,0,0.4,0.35874533313026946,0,1,0,0,0,62
2025-10-09 15:30:00,3,15.5,0,0.4,0.4348328582902128,4,5,1,2,1,68
2025-10-09 15:45:00,3,15.75,0,0.4,0.3927374304409683,4,3,1,2,1,63
2025-10-09 16:00:00,3,16.0,0,0.4,0.432308542210188,5,6,1,3,1,66
2025-10-09 16:15:00,3,16.25,0,0.4,0.4625358454737444,4,3,1,2,1,70
2025-10-09 16:30:00,3,16.5,0,0.4,0.3289112217867012,1,6,0,1,0,73
2025-10-09 16:45:00,3,16.75,0,0.4,0.3480816299059577,5,1,1,3,1,66
2025-10-09 17:00:00,3,17.0,0,1.1,1.134497926456397,7,0,1,4,2,72
2025-10-09 17:15:00,3,17.25,0,1.1,1.1710680801859863,13,2,3,8,2,66
2025-10-09 17:30:00,3,17.5,0,1.1,1.2501679329097009,7,1,1,4,2,63
2025-10-09 17:45:00,3,17.75,0,1.1,0.926144002404741,6,3,1,4,1,57
2025-10-09 18:00:00,3,18.0,0,1.1,1.1110638421990982,8,4,2,5,1,60
2025-10-09 18:15:00,3,18.25,0,1.1,1.0713837983665733,6,6,1,4,1,65
2025-10-09 18:30:00,3,18.5,0,1.1,1.170629780087217,10,4,2,6,2,65
2025-10-09 18:45:00,3,18.75,0,1.1,1.2597418601723194,7,4,1,4,2,66
2025-10-09 19:00:00,3,19.0,0,0.9,0.9161990233599879,11,5,2,7,2,74
2025-10-09 19:15:00,3,19.25,0,0.9,0.7444983311814145,7,3,1,4,2,69
2025-10-09 19:30:00,3,19.5,0,0.9,0.924352373751802,6,5,1,4,1,69
2025-10-09 19:45:00,3,19.75,0,0.9,0.8617044901732742,4,8,1,2,1,74
2025-10-09 20:00:00,3,20.0,0,0.9,0.7130290821386267,4,9,1,2,1,63
2025-10-09 20:15:00,3,20.25,0,0.9,0.9558823638084109,12,7,3,7,2,62
2025-10-09 20:30:00,3,20.5,0,0.9,0.777390701020903,8,5,2,5,1,71
2025-10-09 20:45:00,3,20.75,0,0.9,1.040311742592197,6,0,1,3,2,67
2025-10-09 21:00:00,3,21.0,0,0.5,0.4853851235365309,2,4,0,1,1,65
2025-10-09 21:15:00,3,21.25,0,0.5,0.5471168337483936,5,11,1,3,1,65
2025-10-09 21:30:00,3,21.5,0,0.5,0.4817955757252581,4,9,1,2,1,64
2025-10-09 21:45:00,3,21.75,0,0.5,0.5390208122423085,7,5,2,4,1,64
2025-10-09 22:00:00,3,22.0,0,0.5,0.4763617376865405,3,1,1,2,0,65
2025-10-10 06:30:00,4,6.5,0,0.3,0.3053774233156248,5,3,2,2,1,64
2025-10-10 06:45:00,4,6.75,0,0.3,0.3760706982744498,3,4,1,1,1,68
2025-10-10 07:00:00,4,7.0,0,1.0,0.9578932106403794,12,2,5,5,2,69
2025-10-10 07:15:00,4,7.25,0,1.0,1.1007510402748693,7,3,3,3,1,62
2025-10-10 07:30:00,4,7.5,0,1.0,1.0557267958439636,6,3,2,2,2,70
2025-10-10 07:45:00,4,7.75,0,1.0,0.8610703054503686,7,7,3,3,1,59
2025-10-10 08:00:00,4,8.0,0,1.0,1.0046922684993613,6,8,2,2,2,68
2025-10-10 08:15:00,4,8.25,0,1.0,0.8628978406919388,7,5,3,3,1,68
2025-10-10 08:30:00,4,8.5,0,1.0,1.1313628312991395,10,4,4,4,2,65
2025-10-10 08:45:00,4,8.75,0,1.0,1.0927901871695738,10,4,4,4,2,65
2025-10-10 09:00:00,4,9.0,0,0.7,0.7031767103145717,7,5,3,3,1,64
2025-10-10 09:15:00,4,9.25,0,0.7,0.6900171951352659,7,6,3,3,1,62
2025-10-10 09:30:00,4,9.5,0,0.7,0.8454183288586637,8,9,3,4,1,65
2025-10-10 09:45:00,4,9.75,0,0.7,0.7023998895738087,6,8,2,3,1,62
2025-10-10 10:00:00,4,10.0,0,0.7,0.7053852856351567,4,5,1,2,1,71
2025-10-10 10:15:00,4,10.25,0,0.7,0.8132112604325644,5,3,2,2,1,54
2025-10-10 10:30:00,4,10.5,0,0.7,0.7427292655051844,13,4,4,6,3,64
2025-10-10 10:45:00,4,10.75,0,0.7,0.8614371222978829,7,8,2,3,2,55
2025-10-10 11:00:00,4,11.0,0,0.4,0.4291989284434261,5,3,2,2,1,60
2025-10-10 11:15:00,4,11.25,0,0.4,0.3681066912080642,5,8,2,2,1,62
2025-10-10 11:30:00,4,11.5,0,0.4,0.40043957162509625,1,7,0,0,1,72
2025-10-10 11:45:00,4,11.75,0,0.4,0.4210402531727946,3,9,1,1,1,71
2025-10-10 12:00:00,4,12.0,0,0.4,0.39892463220592966,3,2,1,1,1,65
2025-10-10 12:15:00,4,12.25,0,0.4,0.4098468212034959,2,3,1,1,0,65
2025-10-10 12:30:00,4,12.5,0,0.4,0.36875627082925955,4,2,1,2,1,70
2025-10-10 12:45:00,4,12.75,0,0.4,0.45191382483071757,5,4,1,3,1,71
2025-10-10 13:00:00,4,13.0,0,0.4,0.3525117339077347,0,3,0,0,0,62
2025-10-10 13:15:00,4,13.25,0,0.4,0.41149199059490027,2,0,1,1,0,68
2025-10-10 13:30:00,4,13.5,0,0.4,0.39535011709960527,4,2,1,2,1,60
2025-10-10 13:45:00,4,13.75,0,0.4,0.40209855563619945,6,1,2,3,1,63
2025-10-10 14:00:00,4,14.0,0,0.4,0.36398271748611033,0,0,0,0,0,68
2025-10-10 14:15:00,4,14.25,0,0.4,0.4278565223122828,2,1,0,1,1,62
2025-10-10 14:30:00,4,14.5,0,0.4,0.34580926386331945,1,0,0,1,0,63
2025-10-10 14:45:00,4,14.75,0,0.4,0.4025932886963453,4,6,1,2,1,57
2025-10-10 15:00:00,4,15.0,0,0.4,0.3680682645768387,1,1,0,1,0,67
2025-10-10 15:15:00,4,15.25,0,0.4,0.3972834706538581,2,5,0,1,1,61
2025-10-10 15:30:00,4,15.5,0,0.4,0.46154989415637165,4,0,1,2,1,61
2025-10-10 15:45:00,4,15.75,0,0.4,0.40402531853790474,1,1,0,1,0,72
2025-10-10 16:00:00,4,16.0,0,0.4,0.37696932075979245,1,3,0,1,0,62
2025-10-10 16:15:00,4,16.25,0,0.4,0.3738331565457594,2,4,0,1,1,69
2025-10-10 16:30:00,4,16.5,0,0.4,0.38247069308574566,4,5,1,2,1,70
2025-10-10 16:45:00,4,16.75,0,0.4,0.38846172630187087,5,3,1,3,1,70
2025-10-10 17:00:00,4,17.0,0,1.1,1.1658204573293547,10,1,2,6,2,64
2025-10-10 17:15:00,4,17.25,0,1.1,1.0239145006611177,6,0,1,4,1,63
2025-10-10 17:30:00,4,17.5,0,1.1,1.0327060897065854,11,4,2,7,2,60
2025-10-10 17:45:00,4,17.75,0,1.1,1.1113104519444217,10,3,2,6,2,56
2025-10-10 18:00:00,4,18.0,0,1.1,1.1449654689076045,8,7,2,5,1,69
2025-10-10 18:15:00,4,18.25,0,1.1,1.1937126728142318,16,3,3,10,3,68
2025-10-10 18:30:00,4,18.5,0,1.1,1.1493941347280263,6,8,1,4,1,67
2025-10-10 18:45:00,4,18.75,0,1.1,1.0666943573415861,6,9,1,4,1,51
2025-10-10 19:00:00,4,19.0,0,0.9,0.9280749507897778,4,5,1,2,1,64
2025-10-10 19:15:00,4,19.25,0,0.9,0.8420100388731794,8,10,2,5,1,68
2025-10-10 19:30:00,4,19.5,0,0.9,0.7475710124169525,5,4,1,3,1,71
2025-10-10 19:45:00,4,19.75,0,0.9,0.8789241418472294,5,2,1,3,1,66
2025-10-10 20:00:00,4,20.0,0,0.9,0.8513108845809897,3,4,1,2,0,66
2025-10-10 20:15:00,4,20.25,0,0.9,1.0233184170771978,10,6,2,6,2,62
2025-10-10 20:30:00,4,20.5,0,0.9,0.8380344138462096,5,3,1,3,1,67
2025-10-10 20:45:00,4,20.75,0,0.9,0.8235892914143017,7,4,2,4,1,64
2025-10-10 21:00:00,4,21.0,0,0.5,0.366944457611522,0,0,0,0,0,61
2025-10-10 21:15:00,4,21.25,0,0.5,0.4826564621962375,2,10,0,1,1,59
2025-10-10 21:30:00,4,21.5,0,0.5,0.5766919509428989,3,2,1,2,0,60
2025-10-10 21:45:00,4,21.75,0,0.5,0.5092365090343716,4,4,1,2,1,67
2025-10-10 22:00:00,4,22.0,0,0.5,0.38391081230716934,1,2,0,1,0,58
2025-10-11 06:30:00,5,6.5,1,0.3,0.3879665337334041,3,3,1,1,1,69
2025-10-11 06:45:00,5,6.75,1,0.3,0.31642508925246465,3,6,1,1,1,77
2025-10-11 07:00:00,5,7.0,1,1.0,1.0341965973586311,6,1,2,2,2,63
2025-10-11 07:15:00,5,7.25,1,1.0,1.2110130705782836,10,0,4,4,2,72
2025-10-11 07:30:00,5,7.5,1,1.0,1.1363554796163595,7,0,3,3,1,73
2025-10-11 07:45:00,5,7.75,1,1.0,1.1744343934325847,13,2,5,5,3,69
2025-10-11 08:00:00,5,8.0,1,1.0,1.333322631486651,10,4,4,4,2,73
2025-10-11 08:15:00,5,8.25,1,1.0,1.3829128394493133,10,6,4,4,2,69
2025-10-11 08:30:00,5,8.5,1,1.0,1.1934540360621322,9,5,3,4,2,74
2025-10-11 08:45:00,5,8.75,1,1.0,1.0698626593303684,10,7,4,4,2,65
2025-10-11 09:00:00,5,9.0,1,0.7,0.6406349323766629,5,10,2,2,1,79
2025-10-11 09:15:00,5,9.25,1,0.7,0.9580277566850495,8,6,3,3,2,77
2025-10-11 09:30:00,5,9.5,1,0.7,0.9508672791454199,5,5,2,2,1,59
2025-10-11 09:45:00,5,9.75,1,0.7,0.8766770297045717,7,2,2,3,2,76
2025-10-11 10:00:00,5,10.0,1,0.7,0.8647617843086337,9,0,3,4,2,67
2025-10-11 10:15:00,5,10.25,1,0.7,0.816050779132283,7,4,2,3,2,77
2025-10-11 10:30:00,5,10.5,1,0.7,0.9817531925178384,4,3,1,2,1,75
2025-10-11 10:45:00,5,10.75,1,0.7,0.8336022703684823,6,6,2,3,1,65
2025-10-11 11:00:00,5,11.0,1,0.4,0.551397038208778,8,3,3,4,1,73
2025-10-11 11:15:00,5,11.25,1,0.4,0.49959068060661616,3,6,1,1,1,66
2025-10-11 11:30:00,5,11.5,1,0.4,0.4799211667815609,2,4,1,1,0,73
2025-10-11 11:45:00,5,11.75,1,0.4,0.5414119132816693,7,6,2,3,2,70
2025-10-11 12:00:00,5,12.0,1,0.4,0.4336009774298878,1,8,0,0,1,66
2025-10-11 12:15:00,5,12.25,1,0.4,0.5780989505126214,4,0,1,2,1,63
